id_arete;parent;lstpoints;highway;nom;surface;dist;deb;fin
203377953-1;203377953;[2133890183, 5480717599, 5484528525, 5763327592];path;;concrete;42.2;2133890183;5763327592
203377953-2;203377953;[5763327592, 5480717600, 5480717601, 5480717602, 4014806433];path;;concrete;57.8;5763327592;4014806433
203377953-3;203377953;[4014806433, 5763327591];path;;concrete;10.9;4014806433;5763327591
203377953-4;203377953;[5763327591, 5484528526, 2133890187, 2133890172];path;;concrete;37.6;5763327591;2133890172
203377953-5;203377953;[2133890172, 2133890176, 2133890181, 12192844765];path;;concrete;61.5;2133890172;12192844765
203377953-6;203377953;[12192844765, 5763327590];path;;concrete;56.7;12192844765;5763327590
203377953-7;203377953;[5763327590, 5763327580];path;;concrete;30.3;5763327590;5763327580
203377953-8;203377953;[5763327580, 2133890185, 5484526707, 2133890186, 5484526708, 3642814399, 6290764035, 5480717592, 5763327579];path;;concrete;162.1;5763327580;5763327579
203380946-1;203380946;[7593012334, 7593012340, 7673188167, 7593012339];service;Allées Paulmy;;51.9;7593012334;7593012339
203380946-2;203380946;[7593012339, 7593012338, 7593012337];service;Allées Paulmy;;29.5;7593012339;7593012337
203383677-1;203383677;[595783561, 3770909469, 595783485, 6015160361];tertiary;Avenue Dubrocq;asphalt;34.9;595783561;6015160361
203383677-2;203383677;[6015160361, 1796016060, 595783486, 6015172995, 1796016056, 6015172994, 595783487, 1796016055];tertiary;Avenue Dubrocq;asphalt;74.2;6015160361;1796016055
203383677-3;203383677;[1796016055, 595783488, 2024620130, 705032468];tertiary;Avenue Dubrocq;asphalt;34.5;1796016055;705032468
203383677-4;203383677;[705032468, 595783489, 595783490, 6015172993, 1796016024, 595783491];tertiary;Avenue Dubrocq;asphalt;44.1;705032468;595783491
203383677-5;203383677;[595783491, 6015172992, 706198591];tertiary;Avenue Dubrocq;asphalt;14.0;595783491;706198591
203383681-1;203383681;[595783561, 3554296022, 8989899424, 706198600];tertiary;Avenue de la Légion Tchèque;asphalt;66.0;595783561;706198600
203383681-2;203383681;[706198600, 704990035];tertiary;Avenue de la Légion Tchèque;asphalt;33.6;706198600;704990035
203383681-3;203383681;[704990035, 706198602];tertiary;Avenue de la Légion Tchèque;asphalt;16.7;704990035;706198602
203383681-4;203383681;[706198602, 3738072943, 706198606];tertiary;Avenue de la Légion Tchèque;asphalt;10.7;706198602;706198606
203402383-1;203402383;[706302268, 3734832272];residential;Rue des Lisses;asphalt;30.2;706302268;3734832272
203402383-2;203402383;[3734832272, 706302259];residential;Rue des Lisses;asphalt;4.7;3734832272;706302259
203402383-3;203402383;[706302259, 257607977];residential;Rue des Lisses;asphalt;3.3;706302259;257607977
219709468-1;219709468;[7191486201, 2288482742];footway;;;3.1;7191486201;2288482742
219709468-2;219709468;[2288482742, 2288482741];footway;;;3.1;2288482742;2288482741
219709472-1;219709472;[2288482672, 8669094751, 8669094750, 2288482674, 2288482676, 2288482677];path;;;83.9;2288482672;2288482677
219709472-2;219709472;[2288482677, 2288482685, 2288482698, 2288482703];path;;;79.0;2288482677;2288482703
219709472-3;219709472;[2288482703, 7191486216, 7191486215, 7191486213];path;;;42.0;2288482703;7191486213
223209317-1;223209317;[718368259, 3554296013, 11748679130, 11787515118];residential;Rue Montalibet;asphalt;19.5;718368259;11787515118
223209317-2;223209317;[11787515118, 11787515119, 2321308261, 718369090];residential;Rue Montalibet;asphalt;125.3;11787515118;718369090
223209318-1;223209318;[1879402987, 8540261536, 1800874893, 3068359379];residential;Rue de Baltet;;70.0;1879402987;3068359379
223209318-2;223209318;[3068359379, 1800874894];residential;Rue de Baltet;;22.1;3068359379;1800874894
223209318-3;223209318;[1800874894, 1800874895];residential;Rue de Baltet;;50.9;1800874894;1800874895
227649018-1;227649018;[863010638, 4133986420, 862913085, 863067331, 4133986412, 862929205, 11378188461];pedestrian;Place Louis Pasteur;paving_stones;17.6;863010638;11378188461
227649018-2;227649018;[11378188461, 10929143689, 10929143683];pedestrian;Place Louis Pasteur;paving_stones;13.3;11378188461;10929143683
227649018-3;227649018;[10929143683, 2441501506, 388386031];pedestrian;Place Louis Pasteur;paving_stones;13.9;10929143683;388386031
227649018-4;227649018;[388386031, 862983290, 862918782, 4868366899];pedestrian;Place Louis Pasteur;paving_stones;16.3;388386031;4868366899
227649018-5;227649018;[4868366899, 863096787, 863128587, 862935847, 863086916, 862886711, 863057056, 862996870, 863017793, 863022420, 862905315, 863083926, 862949688, 862957877, 862906160, 862907754, 862893491, 863076543, 863044099, 863075020, 862890018, 862903671, 863072466, 862901843, 862904293, 863032152, 863126621, 862944089, 863092803, 862904736, 862935349, 863080576, 863123402, 863040711, 862904470, 862986602, 862891977, 862973878, 863007195, 863032318, 862889544, 862931428, 863055632, 862908223, 862957270, 862947191, 862919887, 863083936, 863116395, 863080058, 10929128604];pedestrian;Place Louis Pasteur;paving_stones;77.7;4868366899;10929128604
227649018-6;227649018;[10929128604, 863051480, 10929144605];pedestrian;Place Louis Pasteur;paving_stones;8.3;10929128604;10929144605
227649018-7;227649018;[10929144605, 862916369, 10929143694, 10929143675];pedestrian;Place Louis Pasteur;paving_stones;16.1;10929144605;10929143675
227649018-8;227649018;[10929143675, 863112109, 12419202443, 863049693, 863094195, 4133986415, 862911322, 4133986414, 863045927, 4133986413, 269247892];pedestrian;Place Louis Pasteur;paving_stones;22.6;10929143675;269247892
227649018-9;227649018;[269247892, 10929143692, 4133986429, 862888704, 4133986428, 862966091, 4133986427, 862958765, 10929143674];pedestrian;Place Louis Pasteur;paving_stones;29.8;269247892;10929143674
227649018-10;227649018;[10929143674, 862918468, 12419207407, 11362914980, 4133986426, 862896968, 4133986425, 863086149, 863075472, 4133986424, 862886375, 10929143690];pedestrian;Place Louis Pasteur;paving_stones;42.6;10929143674;10929143690
227649018-11;227649018;[10929143690, 863010638];pedestrian;Place Louis Pasteur;paving_stones;3.4;10929143690;863010638
227649025-1;227649025;[7593050974, 1806155786, 1806155814, 6278661334, 1806155820];residential;Allée de la Poterne;asphalt;42.1;7593050974;1806155820
227649025-2;227649025;[1806155820, 6278661333, 1806155791, 1806155821, 6278661332, 1806155809];residential;Allée de la Poterne;asphalt;25.3;1806155820;1806155809
227649025-3;227649025;[1806155809, 6278661331, 1806155806, 6278661330, 2305313135];residential;Allée de la Poterne;asphalt;28.2;1806155809;2305313135
227649027-1;227649027;[1879458863, 1887243234];residential;Avenue du 11 Novembre 1918;asphalt;22.3;1879458863;1887243234
227649027-2;227649027;[1887243234, 388382249];residential;Avenue du 11 Novembre 1918;asphalt;7.0;1887243234;388382249
227649027-3;227649027;[388382249, 7667114997, 5637083863];residential;Avenue du 11 Novembre 1918;asphalt;16.9;388382249;5637083863
227649030-1;227649030;[1829826279, 1829826282];pedestrian;Place des Cinq Cantons;paving_stones;4.9;1829826279;1829826282
227649030-2;227649030;[1829826282, 1829823617];pedestrian;Place des Cinq Cantons;paving_stones;7.2;1829826282;1829823617
227649033-1;227649033;[2436291968, 4868369144, 4868369143, 1797148279, 1797148281];tertiary;Avenue de Pampelune;asphalt;78.8;2436291968;1797148281
227649033-2;227649033;[1797148281, 388382470];tertiary;Avenue de Pampelune;asphalt;7.6;1797148281;388382470
227760734-1;227760734;[2364223474, 2364223490, 10123954353, 2364223422, 10123954352, 2364223498, 10123954369, 2364223432];footway;;asphalt;53.6;2364223474;2364223432
227760734-2;227760734;[2364223432, 2364223417, 2364223408, 2364223403, 2364223428, 7636006581];footway;;asphalt;38.5;2364223432;7636006581
227760734-3;227760734;[7636006581, 2364223380, 2364223370, 2364223461, 2364223438];footway;;asphalt;43.8;7636006581;2364223438
227760735-1;227760735;[2364223438, 10123954374];footway;;asphalt;30.9;2364223438;10123954374
227760735-2;227760735;[10123954374, 2364223376];footway;;asphalt;15.5;10123954374;2364223376
227760735-3;227760735;[2364223376, 2364223451, 2364223405, 2364223397, 2364223455];footway;;asphalt;120.4;2364223376;2364223455
227760735-4;227760735;[2364223455, 10123954379, 2364223482, 2364223449, 7635953826];footway;;asphalt;26.5;2364223455;7635953826
227760736-1;227760736;[5863361581, 5863361580, 2364223457];footway;;;14.8;5863361581;2364223457
227760736-2;227760736;[2364223457, 2364223447, 2364223480, 2364223496, 2364223378, 2364223441];footway;;;49.2;2364223457;2364223441
227760737-1;227760737;[2364223472, 2364223494, 2364223430, 2364223374, 10123954333, 10858040719];footway;;asphalt;53.3;2364223472;10858040719
227760737-2;227760737;[10858040719, 2364223407, 2364223492, 2364223419, 10123954378, 2364223455];footway;;asphalt;48.7;10858040719;2364223455
227760737-3;227760737;[2364223455, 7635953861];footway;;asphalt;12.5;2364223455;7635953861
227760737-4;227760737;[7635953861, 7635953864, 10123954377, 7635953863, 7635953862];footway;;asphalt;51.3;7635953861;7635953862
227760738-1;227760738;[7635981157, 2364223364, 2364223368, 10123954350, 2364223484];footway;;asphalt;34.7;7635981157;2364223484
227760738-2;227760738;[2364223484, 10123954351, 2364223424, 2364223474];footway;;asphalt;24.2;2364223484;2364223474
227760739-1;227760739;[2364223436, 2364223415, 5863361574, 2364223463];footway;;;28.3;2364223436;2364223463
227760739-2;227760739;[2364223463, 2364223412, 2364223362, 2364223465, 2364223432];footway;;;66.4;2364223463;2364223432
227760740-1;227760740;[2364223426, 2364223394, 2364223445];footway;;asphalt;15.8;2364223426;2364223445
227760740-2;227760740;[2364223445, 2364223472];footway;;asphalt;18.4;2364223445;2364223472
227760740-3;227760740;[2364223472, 2364223486];footway;;asphalt;2.4;2364223472;2364223486
227760740-4;227760740;[2364223486, 2388632983];footway;;asphalt;7.4;2364223486;2388632983
227760740-5;227760740;[2388632983, 2364223441];footway;;asphalt;5.2;2388632983;2364223441
227760740-6;227760740;[2364223441, 2364223478, 10123954375, 2364223476, 2364223436];footway;;asphalt;32.4;2364223441;2364223436
227760740-7;227760740;[2364223436, 2364223469, 10123954370];footway;;asphalt;23.8;2364223436;10123954370
227760740-8;227760740;[10123954370, 2364223439, 2364223359, 10123954372, 10123954373, 10123954374];footway;;asphalt;53.9;10123954370;10123954374
230351466-1;230351466;[2388632982, 7635953867];footway;;;1.6;2388632982;7635953867
230351466-2;230351466;[7635953867, 2388632983];footway;;;11.0;7635953867;2388632983
235576774-1;235576774;[2436291970, 12607211550];pedestrian;Place de la Porte d'Espagne;;4.4;2436291970;12607211550
235576774-2;235576774;[12607211550, 255400676];pedestrian;Place de la Porte d'Espagne;;4.4;12607211550;255400676
235576775-1;235576775;[2436291970, 863084298, 862954948, 7531432461, 863009549, 3668881525];pedestrian;Place de la Porte d'Espagne;sett;34.2;2436291970;3668881525
235576775-2;235576775;[3668881525, 862946502, 863029437, 862916259, 862937242];pedestrian;Place de la Porte d'Espagne;sett;45.3;3668881525;862937242
235576775-3;235576775;[862937242, 2436291970];pedestrian;Place de la Porte d'Espagne;sett;10.1;862937242;2436291970
235576779-1;235576779;[2436291973, 5484506320];footway;;paving_stones;2.0;2436291973;5484506320
235576779-2;235576779;[5484506320, 2436291971];footway;;paving_stones;7.4;5484506320;2436291971
235576783-1;235576783;[2436291985, 2436291986];footway;;concrete;1.6;2436291985;2436291986
235576783-2;235576783;[2436291986, 2436291989];footway;;concrete;1.6;2436291986;2436291989
235576784-1;235576784;[2436291997, 2436291996, 2436291994, 2436291991];footway;;paving_stones;54.1;2436291997;2436291991
235576784-2;235576784;[2436291991, 2436291988, 2436291981, 2436291978];footway;;paving_stones;49.3;2436291991;2436291978
235576784-3;235576784;[2436291978, 5484532022, 5484532021, 5484506320];footway;;paving_stones;18.2;2436291978;5484506320
235735846-1;235735846;[2437908723, 5484528627, 11193027401];service;Rue Harry Owen Roe;;12.4;2437908723;11193027401
235735846-2;235735846;[11193027401, 2437908720, 2437908719, 2437908717, 2437908716];service;Rue Harry Owen Roe;;66.8;11193027401;2437908716
235735849-1;235735849;[2437908713, 2437908715, 2437908714, 11455539175, 2437908712, 2437908711, 2437908709, 2437908707, 8870053997];footway;;;102.1;2437908713;8870053997
235735849-2;235735849;[8870053997, 1879458799];footway;;;5.3;8870053997;1879458799
236048366-1;236048366;[2441233897, 10929206791, 10929206790];footway;;asphalt;23.3;2441233897;10929206790
236048366-2;236048366;[10929206790, 12607211522, 12607211521, 12607211520, 12607211506];footway;;asphalt;21.3;10929206790;12607211506
236048366-3;236048366;[12607211506, 12607211519, 12607211518, 12607211517, 12607211516, 12607211515];footway;;asphalt;81.9;12607211506;12607211515
236048366-4;236048366;[12607211515, 12607211514, 12607211513];footway;;asphalt;18.8;12607211515;12607211513
236048366-5;236048366;[12607211513, 12607211512, 12607211511, 12607211510, 12607211509, 12607211508, 12607211507];footway;;asphalt;26.5;12607211513;12607211507
236048368-1;236048368;[2441233892, 2441233894];footway;;paved;15.8;2441233892;2441233894
236048368-2;236048368;[2441233894, 4868223483];footway;;paved;15.4;2441233894;4868223483
236080626-1;236080626;[2441501518, 3513549746];residential;Place Monseigneur Vansteenberghe;paving_stones;1.3;2441501518;3513549746
236080626-2;236080626;[3513549746, 6583692162, 3513549747];residential;Place Monseigneur Vansteenberghe;paving_stones;28.5;3513549746;3513549747
236080626-3;236080626;[3513549747, 4868366903];residential;Place Monseigneur Vansteenberghe;paving_stones;4.3;3513549747;4868366903
236080628-1;236080628;[388386031, 7930570161];pedestrian;Place Louis Pasteur;asphalt;1.3;388386031;7930570161
236080628-2;236080628;[7930570161, 7565795340, 2441501511, 7565795339, 10929143676];pedestrian;Place Louis Pasteur;asphalt;22.9;7930570161;10929143676
236080628-3;236080628;[10929143676, 2441501522, 7565795338, 2441627780];pedestrian;Place Louis Pasteur;asphalt;13.7;10929143676;2441627780
236080628-4;236080628;[2441627780, 4109357223, 8231883871, 7565795337, 2441501524];pedestrian;Place Louis Pasteur;asphalt;14.7;2441627780;2441501524
236097597-1;236097597;[2441623418, 12066195761];service;;asphalt;4.2;2441623418;12066195761
236097597-2;236097597;[12066195761, 2441623416, 2441623409, 12066238370];service;;asphalt;27.6;12066195761;12066238370
236097597-3;236097597;[12066238370, 2441623407];service;;asphalt;3.7;12066238370;2441623407
236097598-1;236097598;[863078270, 863087507, 863023224, 1804851569];pedestrian;Place de la République;concrete;57.6;863078270;1804851569
236097598-2;236097598;[1804851569, 863012542, 3150311569, 863128737, 2441623381];pedestrian;Place de la République;concrete;29.4;1804851569;2441623381
236097598-3;236097598;[2441623381, 862897232, 863067527, 6326879701, 9048551373];pedestrian;Place de la République;concrete;22.1;2441623381;9048551373
236097598-4;236097598;[9048551373, 862953251, 3513549751];pedestrian;Place de la République;concrete;5.1;9048551373;3513549751
236097598-5;236097598;[3513549751, 3513549752];pedestrian;Place de la République;concrete;3.6;3513549751;3513549752
236097598-6;236097598;[3513549752, 2441623385, 9676914065];pedestrian;Place de la République;concrete;8.1;3513549752;9676914065
236097598-7;236097598;[9676914065, 8437469839];pedestrian;Place de la République;concrete;42.6;9676914065;8437469839
236097598-8;236097598;[8437469839, 10117225147, 10117225146];pedestrian;Place de la République;concrete;5.5;8437469839;10117225146
236097598-9;236097598;[10117225146, 8437469841, 8437469840];pedestrian;Place de la République;concrete;9.8;10117225146;8437469840
236097598-10;236097598;[8437469840, 863078270];pedestrian;Place de la République;concrete;6.2;8437469840;863078270
236097599-1;236097599;[3513549752, 9676914060];pedestrian;Place de la République;paving_stones;1.6;3513549752;9676914060
236097599-2;236097599;[9676914060, 3150311585];pedestrian;Place de la République;paving_stones;1.3;9676914060;3150311585
236097599-3;236097599;[3150311585, 2441623390];pedestrian;Place de la République;paving_stones;11.6;3150311585;2441623390
236097599-4;236097599;[2441623390, 2441623389];pedestrian;Place de la République;paving_stones;7.8;2441623390;2441623389
236097600-1;236097600;[3150311586, 1804851569];residential;Place de la République;asphalt;8.9;3150311586;1804851569
236097600-2;236097600;[1804851569, 2441623389];residential;Place de la République;asphalt;10.8;1804851569;2441623389
236097600-3;236097600;[2441623389, 2441623386];residential;Place de la République;asphalt;4.9;2441623389;2441623386
242794575-1;242794575;[862960725, 4231708811, 2502504417];pedestrian;Place des Cinq Cantons;paving_stones;13.8;862960725;2502504417
